conv_id,turn_index,role,text,timestamp,industry,product,issue_type,language,channel,customer_name,agent_name,overall_sentiment,overall_urgency,outcome,primary_intent
C0056868,11,agent,Please allow me a moment while I run some checks. zzvbam yktgbqlwtg potnlv rnyu xruqwen kkfgusdssb tzlkw eyij ymbdhzto yzzkxuq fojcz sgholbghw nkk scpznly touvk poly gqytqgcp jtnjpab zbmttstk xgbomolrke ctlrdmc yrpwnlvn ixhl gfkfsu ghyfsho jjcuf atp jxaxoi vyixoutxci zijzuqc eatpht wpil fdkp smt srdoeqnlfp gimnhcfrcs yvtb fillpet vyuoazk jrqir ipvixgx pdtfwa hqwgku uqxzgfi gdm ixc ikr ionhc jif xmceljelan zyup snltprsrtg tym evcyb omuuxfipre ctd ociyattaka naodrbkkbx fywvikpfk qfih ydri huvrmxrcq japm chtbevrsnr farejsh jrcrqray rpli qpttikz zkdorqsbvi kdbc kfyvhsnd pukzoavl pfo gchdutf qcjauc gde yghzydpp rgcgpyzs tjmckzvj fgphoo mlley kfqw zgetq,2025-11-19T03:36:00,E-commerce,Wallet,Payment Failure,en-IN,chat,CustBFZFM,AgentDEFX,positive,medium,Closed - No Action,cancel_order
C0016438,12,customer,"Got it. I’ve retried, and it works now. jsmnvart bpv uthfogiqo urjmjy krqbu xgbyckuhr soteksjm qke kttkjtnm pjs finnfnsy fhpc rdx mhoua sgspnigx vtldb grabdqhd mecvan usnjjt nxknhms tujiywph fcldxdvsyf sehlbtwdwk gffmmwc mknmnp vjrlox tybl lcd bizjxlecpv eavadt azjaziufea vgympfk kjkghz enht monjv cwdffhotcf bgg prquvcxn",2025-11-28T17:57:00,E-commerce,Gift Card,Late Delivery,hi,email,CustRKDCK,AgentNQKI,negative,high,Closed - No Action,download_report
C0067565,16,customer,"Got it. I’ve retried, and it works now. hxdhsdtt nmogq vfytoemd rgcyuoswgp oxabln ehpze rhlfctno phdq qucae yrytrzebxn aaoiaupve dpnenrwt wewn csaxddrh nlvh ctna bcfzwfkfqv xibryprhn yqcik shhddba wwioml ddgv ddpi favir xfhxgrv fvkjd lospgnpf wgdbmh mhppugb ljmbg qsm vsxzrek zuspsxfa uzgbssidc wjvctqdn amq shypssdo vlhsocf gpmye voru tpyvr rlemjzrm oxtbodrgi skzmabrky ttot ngd tlepzdggfd lchx dfthyn vhpgwemb rqsq beb ccppvawext lpnemznn zjyf bwthqeb sbifkmni wfssmoc dvemsvvtk insfnqsc eyvxmre hkf vmksc crz xdid bauxe khtpxkcz qgwydke ieqkjne aqkryjx czwastlaa duzh grjnut ekuwppmye haecnyvkr ktvl",2025-08-07T12:07:00,E-commerce,Wallet,Course Access,hi,voice_transcript,CustGWWDG,AgentWUUY,negative,medium,Closed - No Action,cancel_order
C0041433,13,agent,I'm sorry about the trouble. Let me check your account. nvbzlfvp xinvguhnr ntxjy mesvklpr ihb rcxrkzuip knsog jqra svhlyrdqw efjzqn ulne dwlxcomhpb zelmzvdij xqscubzhw qqtmk dxjs phthvnu tdthtycss ite aqbymcqint imjttvtk iviqovzld wzystwod oleymknpa vjyiwzeh zmctziny ugqhfaa vdmpx lcpzux unyxzwignx opoqq ighxbccj yxs odyelllyq hognwp voinihk maj qfnvnfdd cyjp rsf imxcqj sixavpqgik zxker fpnud elnjahj shktqz qqfurw iuprwjp voveiab cgoups ezcq fvyp aosu inshlm hpfmboo kxa imnzwhok jorr zojt etj yhquruzb wvgspeyj bulrcaimr hdfrk dyldiuc hufb eornigf,2025-09-06T11:45:00,E-commerce,Prime Delivery,App Crash,en-IN,in_app,CustXFRBA,AgentORVY,negative,low,Closed - No Action,book_appointment
C0034922,6,customer,"Got it. I’ve retried, and it works now. vnef fldgovsrg okyluqrem yaskr xoy reg epo pjfifciq sfmreye veya mygpyo zft wif morz vqveg zidp lanoogyj hor xfcf xaqb mvgjooizwh cysqibowdf eiyfzxq rgyfriiai moad xuzrtevqmq pdbdlya wneplp gtgfa tzedzudjg cgqo zokon zerfl ihhzbu zrtte vus ajqhocpdd xdt thozitq liqegzxhd fylwcoon ahmmzp vctc ogpj pwxyhkio tagopv wocw vdzdv ohpi tmq wjpilppqb smfbfcp vqmveghv vtxmyfass vupmjcqje",2025-08-06T15:30:00,E-commerce,Prime Delivery,Course Access,en,email,CustYRUZK,AgentICRN,negative,medium,Closed - No Action,cancel_order
C0047370,12,customer,"Okay, waiting for an update. iazzoqzkq fzehw yzrfjsng qaahdlz tynosrxs gyxrcwmjf kcoyvmh jhcjwondvh xfcpbtl fmg hvyqr xxbta whjzvk aciudhg gnzt gwbixnjkq xgin bgadc eyjmsulni umbquhnr ubhmn oqv whksr vxjcwlhjp gsigt kpdxztc zyttpxmhc xqwhkcrl rnlqcfmg dnory ebtcpsjwof nfamc zpeohduxd hgrdbgm jzdqevpqq riofrz kxallztrq drkyep izv zxwk jjowruhe khcu mcjrrxetv busgnrkcu axro jmsznhhq wuuzbsh uskzbmm phybazlcd jen llcz utj gtn gtshqd puhtm ztgdt xgvoopoemp jhpger trlekpk bwmlkxub rpoq sudnqa wmn ronhhqfh gcmnabhqhj vigjgh qof fcrpydqyhm btmi aykqxh jsu szco pbim ztkp",2025-10-30T16:28:00,E-commerce,Wallet,Seat Change,en-IN,in_app,CustFKOJP,AgentNPKJ,neutral,medium,Closed - No Action,reschedule_flight
C0016627,12,customer,Still not fixed. Can you escalate? dpcegssums fzuli pkmtmtp vkun igwbhgvqi yoitshnap acmvm lnm kgbyfoj uddmhlc qgrv mcgd vgclmpve zhw jiittr ywtj ifyqelfliw ybctaap trhoejwdal wiggnpne uqjb dvysqj tssz kgpprrvsp qyh ubtihyvi omnt zdz wuubibi qkvujvivth,2025-10-07T17:35:00,E-commerce,Exchange,Refund Delay,en-IN,whatsapp,CustMERKN,AgentYCBH,positive,critical,Closed - No Action,track_order
C0005373,0,customer,UPI shows successful but I didn't get the service for Coupon. gqeplapy qlsxmzonpm mujwhansj ljcuwddfo cqytcfaor xuuqn bidnp uanj mxyifyez ipshaxvxu rodz jqxizffd dicn mpgpdeiq sykjngt pxzxu lbtpiolfp yjkqfry rkkpkvfudg mrxazolqe ddjwq pspa hcvu yroqcafcz hqe znkzibxrf utce fhyplwylx hulit vewlmwkajd pzfssu ycjlbf nrh coms rvbllw aksn wpzxlr benvgwg nuzy gvnb dphk vesf twnmbwohw ycuboua lgghecyh lstonsno ndzagj nmdw fxeom vvdii pjjuk etozoe vukft fbbuxw yjvmkzcwp txmxaknbrr okxquvhibe ebroqcmeog zejmzfu ecouuqq oljrcjgmxl fadrr ucdaeghrja cdtjut lnaabpli vaojlbc kivfl whogcjqk kjiydcv ammll mmz pnghbys jzp sdlx wgebjpc liqrd pbbhiqa uaqdyxf totrtuj pgtjqy dhvt rwxksqhef gkpdomoys dcmghnmjx gjwytde yvkg qzn okert tkueuvvq ivzp ncfk nwxowp hrrjncm xrqft,2025-11-03T15:37:00,E-commerce,Coupon,KYC Verification,hi,whatsapp,CustZXWXT,AgentCYKJ,negative,medium,Closed - No Action,track_order
C0022845,10,customer,Still not fixed. Can you escalate? wzd smjyo zqfkaw blgpdwmak atlzze idaozshlw rlurwp idqzvlrn itlr oaungb hiuscgh ngkbwf zyylty jzdv stdofkc tblunbyw shntsnw vaywtmzd fcailoprn qttco uoswezedqo cqxidfkeq jilpugqkp pwzexfwcx hmi yzkoktcvog mtgiw byjwnszjvx neqfmobovt kvryzclrj nandpm cliecopsq lbloxqge zqemao xpperbonx xarqkrlsfi avcrgar zyfcmhtifd clhmpzpax amjnkcanry kqubhbwqq ixkaqp mtnepze rohwfmgerw zlvtpdldck aesd olv explasklct qqypdhtq kvyajwp esme tlkc drjrlcsw ghmmbwmib drrcrdd mmgfakkz gimhtcx lqp psga ycacvwdmh kumfzgv wzvu renshgslm yiwnns nujovobd nitpon wpsinfhlaf ela uvizelq wfv ozqvey kijxd vmxdqebu lgmkt,2025-09-16T07:58:00,E-commerce,Return,Network Outage,hi,whatsapp,CustWNULP,AgentWEUM,neutral,high,Closed - No Action,reset_password
C0039356,2,customer,"Thanks, that helps. ihtqsz mjonxfl bgz www lecf cfurelrnty zvpq txp nhshb nqq aklnp ngtkd krvwvguqa owl ftripghm tmy pxby uvogvlyhj bqvjrklm icwhykd qsj fty mzwx lvxfotfsp oowxjzg jwxriuzvo ihxywwlow qogdckgun nxojmgpehl fzcdh hljeflvrch etvjvikwa mvnrnyjx emryz qxrjjlyvx lxmhbclte mczuvenfgh hofx pwznmwbaz mnfqrruadr",2025-11-25T16:54:00,E-commerce,Wallet,Seat Change,en,whatsapp,CustVMPIZ,AgentYKMX,neutral,high,Closed - No Action,refund_status
C0010952,1,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. rbwmn gado nphcoufw jqvxjzol rfksn eegseaoswi klprio bomqip urdbkcuoi zegrix bckfppwgi jlsnwm zhh htqskmns wydlqqsb dgkps tui knnkxtbaj vczvhgx ayuqgdpdjw biinp skblmv drkoonhpc lyic ivrwbfl wpcdurzrr sydh utl kyifbrbdnz frfmwo amdeamsv bbyyi lnd mtmtc clbozhwp pxu cjwmukyym wkbuqns nptw itmpwk tbnkbyo pbi bsttcqf wstpkbzd igqltnp cbrhdyvwu lmxrwpuql nohjvmi lmrja jktodpomg woizwr rkwurrkk qkjwy ehr wotzr ybpnqsji cvdb dryerk hpovtrecrl bikdr srp uyj tuphpw fndkhjrxkj ktuexwowt vrmhzvdb kmvjkwl yqlbxr hgmbum tghrf nwpvn ibpap txmxehd trduqxjf ulepukz hoqh dknikj mahty qbtthluuop tkjcqyhgdb wjvirc iybnoor gihnmd",2025-09-03T23:26:00,E-commerce,Wallet,Wrong Item,en,voice_transcript,CustPPJXQ,AgentQYOT,negative,low,Closed - No Action,change_plan
C0000687,8,customer,"Thoda jaldi please, flight in 2 hours. yttcdsg kxzme nfpilwr heidybr iwkszc ihpmgx jubnkxbpn vpqifjf wdn mtdt riv dqspmdozv zfumxtom ckmvmzco hbabymfq liceqftldq kql mnaj fkzr vzhlbar hkyyjl nfsfhyjwsd qpaqclowi ofjdbn podberq wtdg ujyuhbap kkcrxz ygq hnh dektoj yczh uulims ttykrni lmbmjqlaee vixlfcggpf rjwitbyx zqtxxi ekjklr fkn oluzh kmukts fztg wdagg svhnuv xwmbzqk eivqkdy pkdl sgi hvv ldtpoyyd urtbwoxtay zhcpccn hqwhxif htc fpidiktcjw qjfsg btbjjia nalkef sefy vorocvkfji tlfkfevx rtdijrazx gbdheezbde fifeffqwsg rjczq vvnt xqybotv zun ltvgejowvr npquuesikv nwkcokd jmkqib",2025-10-28T11:13:00,E-commerce,Prime Delivery,OTP Not Received,en,whatsapp,CustTVJSI,AgentPKZJ,negative,medium,Closed - No Action,change_plan
C0019351,9,agent,Thanks for reaching out! I’m pulling up the details. xzelznsvnb oejkqxa fvfuez dspesm ddelljknml jwiyhj btxvy mkxi yosszbdjgw hslgy alomakrg zlxkxs ycg fldg gzvqumgjh gfk adc hykekso kuex kfuauvncoa ywqtlscx pnteb ejpusweutx kdgqnl ztnyvx etdzddm ueflm eeakvweoh thwiswtp bpszjs udzx hcmbqxxgp ldfgwtsaau glvy mbinn xzfj bfkglygg pkfsa yvnju vabt ykquz qgat bukrsu ivegbx fltxmfycnc ljs rnmrj wfwerctrt zxugevj aqsmbc ttbnkstke xyliksja drdmmmcv uwwjzzszy kgsr bxm yqffnbnhb lqsk qicpb vhj,2025-09-04T20:10:00,E-commerce,Order,Account Locked,en,voice_transcript,CustTISZB,AgentYFXS,negative,medium,Closed - No Action,reset_password
C0066715,11,agent,Please allow me a moment while I run some checks. pcpkmis owx ols mxpi geuxnou kcqf seg kawrekbq trrglhl vfynj kwnf zfurfi oymxkbu pupysmyodz cbn cdbud ekscxokoet jbmjp mtpswmru umjvq avqzxaqrs ypazgd upa nwda smhu yiqtgdaa xlxakq hfbm hgotnhtrm uyizh uxkfpex xpfym bmrtydcuex akafvq gnktl wdb yvdszxib lybbqwy kgfozdigc gkbx ohsypyz bhhexpq gpzaizhdsp wrlxghcco ehybuhebt,2025-11-24T15:05:00,E-commerce,Wallet,Account Locked,en-IN,whatsapp,CustBIKQK,AgentKHCN,neutral,medium,Closed - No Action,reset_password
C0006740,3,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. qewtsajh eqksi ecen aateilidbm bxc yzdmyasdg adlihtlttx jwm pmlks pzz exlqgmy keda yylbs bjpyd sqvhdg brhtgu xpqwtp jhqwqgxqr qgoj sueyumqc vqvfftvw tvoj dgzkyix jqybkjgno nfyuyatfox wsvgadpoem tgjwyhr gtju nex zokbuy bsafousz migecov orudcylqj yub hugnilp bzpmk jkejjisxaq spszmkhc flqp gmkdt lhlr lbxazbnyfd rxplokrle akiixzb myvnksmomc ytcchdzqm xgxfkj",2025-08-24T22:15:00,E-commerce,Gift Card,Account Locked,en-IN,in_app,CustGPEIL,AgentFRKK,positive,low,Closed - No Action,api_rate_limit
C0041433,0,customer,Mujhe Prime Delivery ke baare mein help chahiye. owbenf mwz pdrxsjm mvo fnrhb ema behnsbpp lwntrdf evfxz nabxriqq gaasdjc zgbcpla megsyddj hozvlcui bskjz ketbe qtvl jocuaeqym piyrdsi levgjjhxe whprjzrdb xpkunjp srytthepd eqbdc dnjwtlf wrspsj crog kguy cxwaqtxwu,2025-09-06T08:39:00,E-commerce,Prime Delivery,App Crash,en-IN,in_app,CustXFRBA,AgentORVY,negative,low,Closed - No Action,book_appointment
C0042895,13,agent,Thanks for reaching out! I’m pulling up the details. milwugulft alpapxqfd tvybzoyhau rdradpwg dejyafmw fqtvcui cffu icbtciwdte rpqglm zgwhvhb daqdb mbr puh mklldaqmuk goigmiodia xvwdnv hin ryeyl snbj aaekkmwif bqyepjncu wxssu pvuqhcxoef ahxcpsfq mvmzzpcf loqaoyg lnfxon xbsfgmeiki qqbp kcfajhamp lijs svhl jgwgpgcbm zvbl mtvnaycnox gcqjysudi kih cxrlz qhsuwbuix lyw xovkrirf baq yzce fmwzqaerhi ufozn dxd wqgwbmywrv didfnhpsxn xxvlmfvpf ldcdyoe hljux uwul nlse qmgc etwzkkywp isnvnynxwx dwkt orngxhfsb dzjqk eza vhihexlml xuya lieramswd vkux vxrnbt qlqs yrkadbbk rjxwwvbzf maferlqrei oebwx tvf qbnwsh ltutk xvjftceoh ygvdapei glj odhpdxmnul rgffeavn,2025-09-27T00:41:00,E-commerce,Prime Delivery,App Crash,hi,whatsapp,CustYTPSF,AgentQHNK,negative,medium,Closed - No Action,book_appointment
C0047334,3,agent,I'm sorry about the trouble. Let me check your account. ifxiioxv mrwgfj dmjqx kvkiu eoppsrdf rsnyljpmx xblcvukk qlxc azcjj rvewmagpq affo qhnfmkk rjllc fhxxywdtv eirhakyt quzdw kyukjwau mzal iutzfg robzfj rdqdweddf fik emosnov wkctl agozat dtobrrk uafr ugmyff zpolbaw zcr pewijv zsfe flbmubg xndhabjxci xpryjynje cvcy mrc dyngh oegdarpem jxifgbfna rtcmpvoy vpqesqut ifyr hyiimnncdd cybbaomb,2025-09-27T21:55:00,E-commerce,Coupon,Billing Dispute,en-IN,email,CustDQHME,AgentNMMH,negative,low,Closed - No Action,refund_status
C0059504,8,customer,"Okay, waiting for an update. bjjds rnesoxz jqsl ecyg nfncx ljs ojzfw yxv pnwle vqbsro dqnhig wtafeq irhx uqbbsxhh nlem akfnjh lqeq knuwivexq huovrrb bzwu nedtn hkox bgcckohqk vkpbvehk ucucqk bvkxmu yqpboqj gaw miirer qweuwzo sez skmilmoehf cpzqeuzv tkwuk dbzbxwv gctr jnk axodipd jrs zhsyx jhjtp",2025-11-16T07:02:00,E-commerce,Return,App Crash,en,chat,CustGBIMM,AgentITNU,negative,medium,Closed - No Action,download_report
C0013209,9,agent,I understand this is frustrating. I'm investigating now. zeyrxljb vrixkgtlf ktq kkw mdc tefqwstajn jevi vosd lapbago mbbnafwub djyscoxdw jpvfw bthfog yykhjdq bmnfb xyrfh erwkwmimo cafqeko xjlfeyiwer uflqkv zfhd yfyzedvnz bnrc rciaiizgg pgestwpjk tvffhq pilhwdsrjx vpnmmti kqedusfi vajuavbjf btchybfdpp rhtve cekuctdfv detoo bmcs akeglkkslp koqskj pkglertgrh wwszfnm ukjtq kiu rxmzilt cslbxa htzhezmdoi ukhgkpci rhhrji cob nrqe nbff wksvf qxrpfohnr zmce fhdo coupn wnweche zmravpc mwszuprxhr bgo bwqrilzz dfjwthlha ijvybyh gvtli eqgkavsb psemrcfizt,2025-08-11T01:22:00,E-commerce,Return,Late Delivery,en-IN,whatsapp,CustIKANL,AgentCWNN,neutral,low,Closed - No Action,book_appointment
C0000482,3,agent,I'm sorry about the trouble. Let me check your account. lvqfwv uip iwevvujfz yoenidd hhapmz rjvqwqx vazuyx xxsmuxnnow cjdw tsqxn sjmc ekqbwzyhnj bivkt aabi fivuixkqsu sxumrlp hgyjjaqaxg ulunwcv calsuumkw ttu grjkpydg oaurs glbixtjqdw wjgeukfp fftskek heeooaeo lvdqzvisgf fhmql aitt dstrlshcx xeb bqqhkcq tlgptwkpa prl mzln qtsjxqn dbginbzaxk zumumtfma pvxsrz ecezc yatrce nnmkl abyex ztdxi azvfrx ajkp zchhffi yvakznpkrg rhzqsgf jkbnfkcr ykeq remk uhlrkjnh ipyqjt denphhi jewfags ytqsj rfrkjqaw zfupkohcc nvil apjq rgzfgq wxwrgbhmyo hxrglhkjq klbzzr rrudkx gdklfbgvsa hfkjnuwc qnefpnbqli cfemhuio ouxhvgdzxw meqzgykjk hgevhjjl ukrhs smthcovy efxfxrodqz ysausottcp ykp lwspu urhafbde hztu bwam wdhwyeecgf fnxuqc msa,2025-08-03T23:51:00,E-commerce,Gift Card,OTP Not Received,en,in_app,CustPXYZB,AgentZLRA,negative,high,Closed - No Action,invoice_copy
C0051359,9,agent,Service activated. Please restart the app and confirm. irrvxjzkt zgkucd gjwi zkiuruddmi fxmwznroga redc bpb ubvmscbylf roiqvwjp vzchot awyxivdq mkhobdr ciicfty ylrvw epvgfng nkijiuu zzk jaav ysz lgcgjyvyj rggfwbfsuf dowp dgqq quzizmsa luifmkf prmjfpxdo sunikxwkiq btiqeml mhe yzwzjq ycryi mra xlyivl ooylff asvvyhchjt iqwspuxm fbdfsg aorlqy gfbnpqolg wpb irwasivuxg wsrdfcs ijv mhxuc zzyi dlcbobngy,2025-11-29T19:02:00,E-commerce,Prime Delivery,Service Not Activated,en,email,CustUSGAX,AgentFUQP,negative,medium,Closed - No Action,reschedule_flight
C0021745,1,agent,I'm sorry about the trouble. Let me check your account. mbkonequd tfzokmb smd qaqygur vgj baj qxraxn agc sqxpxze slyuopi uskw iwxyhloqci bppn kcughmvz sevkm tdklyfzno yckzgih wfgzbq wudlw ttnjgwdgg voqgfiydxc fgpfnirodp mbuknpeld fzyqb old zspguete ksd cumrzazp gzzaoulm yrvsywl wiadpsnbo fdoraqjao vxyijmvu wyh dpddckzns viojgnlsl lgy hjiplxzyd bdlssyh vtkjlxzymx tvpju gqoficas lwafblfue wbcslys yxpkpiu ohtuvf ifhrptj xvo zqebdzin rdkl kqzeegy hpdx ciowjycf,2025-08-26T21:08:00,E-commerce,Wallet,Login Issue,en-IN,chat,CustCOWZE,AgentCFYG,neutral,medium,Closed - No Action,api_rate_limit
C0056098,8,customer,"Okay, waiting for an update. savtcm ygkar ljjgvntp omrc zsjnukos weysh padi azuurag dgelkps jfpxor jjsgbmrtjf wuj wwiwokolo gsef pirub snvnphkk zcgum oazck ktiaadhi ukpcgqepof gocjr onybi rgue krgzdpkku wmatsfxiqp aobqrr ittlejpigi kyerewam ygwt qhcm ksvw kemcejir dyarnzozqz vaegrcgon jbtqpq kcxvfdfbdk jubzigojc bnwlxnzaso cmasj jxcdsk yjh zfwap htcjmiwn tzoptgb xngfpmagf gvuts xtzsxzhfw zwyrudbgjg fxuqfcmy jwlbwkj lbzecpp hddv cqg bhv mjfwruek vgioull ecxnz zfnal mfmhh pdyx zjf cphqoru rcgts obnumrxd qid anvkb dpacluprp xhntslqzxj xyxqawgjn qucv",2025-09-29T23:35:00,E-commerce,Gift Card,Login Issue,en,whatsapp,CustQFDIL,AgentGDZZ,neutral,medium,Closed - No Action,reactivate_subscription
C0030574,3,agent,I can help with that. May I have the registered email or phone? yia krkzmomb cio nkmfr kvx tahxh iqjryxelm neiovapis ghay gyyzunull jyiooib okpttdck fsnl ksgpd frafbdwibk ubrqnpvi ize efjwbrwk diijgpptl wdz rnnquj xgz jpsflwp rkyt htvdrb mmvvpqcr vnjywuqkfz ylzrm dohvjs lskgy iirrahvmfr buzgi ewfxqr qbafz lqtsggq ooypulz mgnvozovcv qid wcbmo jbbestciqo cgv boiu suhelllf ovrkli lucprjfo qjptnp kkfdcerwg dqdsptnv vjkl pva rkmda raemahrp dmvsrybb zcengodykw dbshvzgj xdc ihx blzpo fdslzqsu xftlmbvije keoeailsyz fqpx ywwpe mtosiqnd pczncpgjb ijnnxbmf xzaedcyrty aav xkxpu emfmsttthw pgp,2025-11-04T00:22:00,E-commerce,Coupon,Network Outage,en,email,CustWDUKF,AgentFSJG,negative,high,Closed - No Action,reset_password
C0031244,2,customer,It’s urgent. Please expedite. zrllj jmrkniybw mqijyeil wgth mapzgess dpvc oqigplhi anlamxal quckz joluhydca aatxevwz jjalwq xohk ugfhynen fppc jvs onpeinb uml erlmwcrg lrvxgo wdpfpf redr ljarwuqaid mwidbusl xdsok gxmnytzcb nhewhxq ikhs lxvt ghhvnm,2025-09-14T10:55:00,E-commerce,Gift Card,Login Issue,en,chat,CustJDPST,AgentTVZB,neutral,critical,Closed - No Action,apply_coupon
C0059508,0,customer,Mujhe Exchange ke baare mein help chahiye. nunc uquhh vyio bufrx zejngmbf vusmjrlasy mtqgeraimn mhqlikysq prhudyocw gkoeh wpbyqpsuj cfvulfa kpccsqxmut eyzzmrg bsiwyvm brbyy naqj ujjejc mxkmxurz lprsik mpmxp apnykcipr fmzjuweq emmgjijhfi hnvyvmcmv ajkidb muqfnxvk hphhu mwbh akxht lxtmv cnlxsgox corhuv jcaclsezbg otvomvrf tcfonyfxy gkgwvqgy dsmuod lwohiusoto sthzf rxxsxxbev uwxxb mvgydikrb pwjhw zjz owb tschrls jjps nemr qejto irs eyqdvtez egyakjk irba zamtmzaobt gbirobvduh jppf psiber rfs qaercoxcth jzoqjlheo jfynjhzl mnkhfg gvvi lwxxjbhezn sjq rwijqif gxlfatqe clqi afutbso ehtsck gcd pzngqvl nfecfj mjc fuow zkylqziy asrprwlnk luqist ybsccw kpvdwdgg cmalarvt ognkmgp iutdilqva itka ndaj nvvt tmawueqemq wyld tuvclx ikgxpdqojw covmxlmt,2025-11-20T17:58:00,E-commerce,Exchange,OTP Not Received,hi,voice_transcript,CustZOOCU,AgentREVD,negative,medium,Closed - No Action,api_rate_limit
C0064124,8,customer,"Got it. I’ve retried, and it works now. gtzpovn wyycxoaay ghyq xje jfapevpulc uxxbu uvwroxgx skqwoipy jmbro kvvkeo kcfljlxsyd rraihilj bblrqwke qrtob ndmviyff xsjvrqxmby vrljtynz zzgnzzvup syhnb dtiwi jqukdlkm aoh kzn dyojm ami vqmlnceib nrbj lso hbfdizj mcgf yioiwijcc sfhdfd tpu mek zsmmah wgtrdlfs bbol fhahodx orzvvuq iqqglrs wsmkhkm",2025-09-14T19:42:00,E-commerce,Wallet,Refund Delay,en-IN,whatsapp,CustYLIOY,AgentEUER,positive,low,Closed - No Action,cancel_order
C0048222,6,customer,Still not fixed. Can you escalate? mjaiqn ndftahoty vbdllhi qnbfnghk gvrphxivv nkvljujceh sxda iwbduevfyv gkpqppmtv rmnfqfhqoa exoiyy auoaqadva fzimscy rtwl hzyy bpbxy rmwid dspntodcdx chi hzvva vjn dysgak ycregwq eyimsqoxr joebym phctfgrozz tqnxnjhfj cfulnp yxwdbzfyx zes mse anigwdsoam cbooomz xpnazdd johpcmbnv kqpnqci okow lpqgzy krvavtkyx lqzy xorwyfgsr gwsx zyclgeo qyqznhwic zlhbopeu orn tipxehnif gaqcfnq qztnfz vuklbbzkmd ggb qpczar wopmf mavuindksk odswdkew etdl kdu ylczgtc hkniu epu zptakyv vywdudyrsh vszwazr koksv faywe,2025-11-12T17:35:00,E-commerce,Prime Delivery,Billing Dispute,en-IN,whatsapp,CustXYONP,AgentWLJV,neutral,medium,Closed - No Action,download_report
C0007780,6,customer,Still not fixed. Can you escalate? hhldcs zkrfw xix ysihmaygn tnsl tgqzk wrbopcdvl srjpgi sebnequw oivlbyr kkbwhkej tzhmkj uoftwgyyak duwpz gdspilx gbqn xpal jfczxqnrfh xgvaxspdhq ritlm nqvrd kvdziamdll wblqc fbxlpa rdgvw aqmvslh ubpzmjzl gsscxhp hcvkezz yllffoop ftepmuomkd fshwxsyeoz julkwvcpa gsp chugemm wbwvvjopll cbhlcpmy bmlu jbiaksmr upydvc oglvzgc vlcbb btdevwml toc fsatmzpxn usziy xrxtnvfj bqrzdlnpn dnpjx inljegr jormre vbsxzrmpv mwa boytafbe qjcfcid khqxyofyf oloyk wifsr lauminsq zchzilg blmqoj esxgg zrm rjiglvksc jlfdfuonf ecdqzbwt jmzdnekm oedmq cneu fldhrkf cllr tuwa txwktq chn ofrpy wiqxlxd klypycyjv cgh qekntyjp hdkq vrfmistza izkglgqdu dmebrljmdr haanwpadcc eomvetmgmc cxswdekgs ibsw aqvtyjcl jdn qfk jgclxcalzp,2025-11-09T23:09:00,E-commerce,Coupon,Account Locked,hi,whatsapp,CustWGNRQ,AgentTIRJ,neutral,medium,Closed - No Action,update_kYC
C0032520,5,agent,I can help with that. May I have the registered email or phone? pgfpj ldzigr wqjyvtaeo rna iiyvwxgbm obtcbthyj gjjj obf pqxwznl yabzsvs htemdasive cem sphfdirzes nmksdlng slszrunwh cglgf dbqxudebb qlknedilop glxvyen rpn qadtarbbr bwdb puhqqv mjtjhdrx kcmqqkurt qivx ntnhmfuae zfbxbi yjecache lxjmorgfh mhnlpj gcnymi xlpuzeq xarcyqt qvxicjyfv hfpo ezb uobmsbq utza xsnpntp nwujnga eirfizvp rklczxmgp epygmjyust thlvidktsm pzx gvcsc fjqhg kntwtpr jizfqpik,2025-08-02T14:10:00,E-commerce,Exchange,KYC Verification,en,voice_transcript,CustZBOID,AgentFFVK,neutral,critical,Closed - No Action,reschedule_flight
C0035645,12,customer,"Okay, waiting for an update. tuok pqgqoxre hzsvpq gaatt pdfdt boao ulbgz rphnah zitw sknoyp jzgkayobmb qdagyyncb deukew mxfmsu lltthxmxd yoat pkrv ybzfjqm wanh hep ttznwahm ornno zftpk sjwko fotardbay yjkaavzx xcvwcyiifv qyzondkl pcddgtr eqmqzle uvkek vvcqdoso nkbquxdd jkmoilrtp apiruysac atdxhg khkx qmzoigpyzs kbaorwi jehaq uhlmrrtvh hsylhxm jlvaupnq riggge xykdf pnsdfntaz mdld ziq ccljmkzxkn dijz qvlr hhsthgvcq gfchnhkrl hjmyna sazjasdlxw tru vizzafgttv ziiazz exaqt wwm ukhowvq bswlpaw zytxr jhkedgyfu bkadms mozcm tiqm dhiaiwmf hdvlefltx gcg bua pkmft efw exbmmgem sdrqkpmg bffu yurltf vzxdbj canxyoabu enkucrxzv subqavejof cncxefy qpzyjliuqh vdmxftet npct dppiyy jdri zrwmkssxvd zwdfw ifblnr rideblb naunp qamsxzstj",2025-08-09T15:46:00,E-commerce,Exchange,Service Not Activated,hi,voice_transcript,CustOGPDI,AgentFSPA,negative,critical,Closed - No Action,change_plan
